"FBGN","Symbol","Genotype","Mean_expression","Norm_expression"
"FBgn0034908","CG5543","bam RNAi",1.35034632652423,0.253644029326844
"FBgn0034908","CG5543","bam RNAi; HS-bam",1.32414231114819,0.225372746162704
"FBgn0034908","CG5543","Young WT",0.657516974149441,-0.784585392888179
"FBgn0035150","Rev1","UAS-tkv",0.830221752921116,0
"FBgn0035150","Rev1","bam RNAi",0.823752589552379,-0.0112856375872565
"FBgn0035150","Rev1","bam RNAi; HS-bam",0.821246027534671,-0.0156822460144946
"FBgn0035150","Rev1","Young WT",0.861250656420768,0.0529364444207449
"FBgn0035996","CG3448","UAS-tkv",0.960732329318866,0
"FBgn0035996","CG3448","bam RNAi",1.21362428065983,0.337115413346368
"FBgn0035996","CG3448","bam RNAi; HS-bam",1.34042091114337,0.480479657236545
"FBgn0035996","CG3448","Young WT",1.91907872512184,0.998207454232303
"FBgn0036126","Irbp18","UAS-tkv",1.64692192411005,0
"FBgn0036126","Irbp18","bam RNAi",1.22631682527232,-0.425440407727228
"FBgn0036126","Irbp18","bam RNAi; HS-bam",1.52678155829537,-0.109278496880028
"FBgn0036126","Irbp18","Young WT",0.517608084592561,-1.66984010633858
"FBgn0036730","qjt","UAS-tkv",1.13569249635535,0
"FBgn0036730","qjt","bam RNAi",0.839198863820622,-0.436487629320353
"FBgn0036730","qjt","bam RNAi; HS-bam",1.19191020627757,0.069703293945141
"FBgn0036730","qjt","Young WT",2.53775433657449,1.15998015894707
"FBgn0037141","DNApol-eta","UAS-tkv",0.397575539145047,0
"FBgn0037141","DNApol-eta","bam RNAi",0.856115055322277,1.10657569910064
"FBgn0037141","DNApol-eta","bam RNAi; HS-bam",1.49489155204968,1.91073992404291
"FBgn0037141","DNApol-eta","Young WT",0.371805764236066,-0.0966798607045154
"FBgn0037263","slx1","UAS-tkv",1.41021922297706,0
"FBgn0037263","slx1","bam RNAi",0.93800750779802,-0.588248076293014
"FBgn0037263","slx1","bam RNAi; HS-bam",2.35058710633582,0.73710169235672
"FBgn0037263","slx1","Young WT",0.543016511110461,-1.37685148070771
"FBgn0037301","Mms19","UAS-tkv",0.915713344240938,0
"FBgn0037301","Mms19","bam RNAi",0.981288727921503,0.0997816415822884
"FBgn0037301","Mms19","bam RNAi; HS-bam",0.753673048791457,-0.28095724330496
"FBgn0037301","Mms19","Young WT",0.829059719657903,-0.143420019280487
"FBgn0037338","Snm1","UAS-tkv",1.18575981403066,0
"FBgn0037338","Snm1","bam RNAi",0.884107988992576,-0.42351730617974
"FBgn0037338","Snm1","bam RNAi; HS-bam",1.06102644705137,-0.160351191851487
"FBgn0037338","Snm1","Young WT",0.688293044099783,-0.784716973800941
"FBgn0037384","dgrn","UAS-tkv",0.75367376041331,0
"FBgn0037384","dgrn","bam RNAi",1.18902382130479,0.657765548410951
"FBgn0037384","dgrn","bam RNAi; HS-bam",1.05426488627336,0.484225322285778
"FBgn0037384","dgrn","Young WT",0.687877172288417,-0.131789185754495
"FBgn0037874","Tctp","UAS-tkv",0.493474913543424,0
"FBgn0037874","Tctp","bam RNAi",0.64927138507718,0.395844882573849
"FBgn0037874","Tctp","bam RNAi; HS-bam",0.777156345277389,0.655228118367447
"FBgn0037874","Tctp","Young WT",0.574050543109479,0.21820102144686
"FBgn0037897","CG5270","UAS-tkv",0.623296621292829,0
"FBgn0037897","CG5270","bam RNAi",0.960731085894261,0.624213776595157
"FBgn0037897","CG5270","bam RNAi; HS-bam",1.31856854128348,1.08098176926915
"FBgn0037897","CG5270","Young WT",0.561108232594785,-0.15163981212267
"FBgn0038576","Arp5","UAS-tkv",0.745821481713708,0
"FBgn0038576","Arp5","bam RNAi",0.83779811609723,0.167772288810112
"FBgn0038576","Arp5","bam RNAi; HS-bam",0.920569953978547,0.303697004627304
"FBgn0038576","Arp5","Young WT",0.899984904387583,0.271070451753478
"FBgn0038704","CG5316","UAS-tkv",0.529705634729521,0
"FBgn0038704","CG5316","bam RNAi",0.738211402001274,0.478843165471121
"FBgn0038704","CG5316","bam RNAi; HS-bam",1.03670916012822,0.968748454721701
"FBgn0038704","CG5316","Young WT",0.587609879336498,0.149667796418628
"FBgn0038767","trem","UAS-tkv",0.790528506981142,0
"FBgn0038767","trem","bam RNAi",0.93058327934417,0.23531777702394
"FBgn0038767","trem","bam RNAi; HS-bam",0.870723167101901,0.1393966211988
"FBgn0038767","trem","Young WT",0.545571549859546,-0.535049074538327
"FBgn0038889","Fancm","UAS-tkv",0.682092941665221,0
"FBgn0038889","Fancm","bam RNAi",0.787848065131861,0.20794910215857
"FBgn0038889","Fancm","bam RNAi; HS-bam",0.855354177931161,0.326553589258317
"FBgn0038889","Fancm","Young WT",0.375708861361641,-0.860353190222047
"FBgn0039065","Rad60","UAS-tkv",0.725263583910636,0
"FBgn0039065","Rad60","bam RNAi",0.805639785682685,0.151629519292833
"FBgn0039065","Rad60","bam RNAi; HS-bam",1.15876589752792,0.676011814923494
"FBgn0039065","Rad60","Young WT",0.242227115806366,-1.58214503707119
"FBgn0039403","Sld5","UAS-tkv",1.30720556593279,0
"FBgn0039403","Sld5","bam RNAi",1.34534694217476,0.041492235921021
"FBgn0039403","Sld5","bam RNAi; HS-bam",1.29371839875682,-0.0149624086462257
"FBgn0039403","Sld5","Young WT",1.28150032951646,-0.0286521818463537
"FBgn0039858","CycG","UAS-tkv",0.248909103393662,0
"FBgn0039858","CycG","bam RNAi",0.556813948801126,1.16157635752769
"FBgn0039858","CycG","bam RNAi; HS-bam",0.911861975858628,1.87319647193053
"FBgn0039858","CycG","Young WT",0.475766563474504,0.934634888567952
"FBgn0040268","Top3alpha","UAS-tkv",0.627535709591319,0
"FBgn0040268","Top3alpha","bam RNAi",1.00429034967061,0.678406963814822
"FBgn0040268","Top3alpha","bam RNAi; HS-bam",1.96847807766914,1.64931118341981
"FBgn0040268","Top3alpha","Young WT",0.486493220741488,-0.367277855942227
"FBgn0040290","RecQ4","UAS-tkv",0.396121302091479,0
"FBgn0040290","RecQ4","bam RNAi",0.850200038813599,1.10186003815037
"FBgn0040290","RecQ4","bam RNAi; HS-bam",1.2735816847877,1.68487730213221
"FBgn0040290","RecQ4","Young WT",0.392405585835891,-0.0135967084337104
"FBgn0040347","mus81","UAS-tkv",0.621180196614995,0
"FBgn0040347","mus81","bam RNAi",1.51650493311229,1.28766644890155
"FBgn0040347","mus81","bam RNAi; HS-bam",2.63002302795847,2.08199168944299
"FBgn0040347","mus81","Young WT",0.551829583050316,-0.17078903671767
"FBgn0041627","Ku80","UAS-tkv",0.733726523548504,0
"FBgn0041627","Ku80","bam RNAi",0.683567856313804,-0.102157880040002
"FBgn0041627","Ku80","bam RNAi; HS-bam",0.962681889378147,0.391816711422755
"FBgn0041627","Ku80","Young WT",0.425994028518893,-0.784409230976756
"FBgn0045035","tefu","UAS-tkv",0.405588616722379,0
"FBgn0045035","tefu","bam RNAi",0.644157915076462,0.667397245725946
"FBgn0045035","tefu","bam RNAi; HS-bam",1.0930240206459,1.43023603924118
"FBgn0045035","tefu","Young WT",0.345279170415347,-0.232253858479664
"FBgn0050169","Brca2","UAS-tkv",0.574743851633556,0
"FBgn0050169","Brca2","bam RNAi",0.907098453177159,0.65834001645569
"FBgn0050169","Brca2","bam RNAi; HS-bam",2.14378206388772,1.89916721659421
"FBgn0050169","Brca2","Young WT",0.441724132921584,-0.379773473719553
"FBgn0051989","Cap-D3","UAS-tkv",0.779063797890892,0
"FBgn0051989","Cap-D3","bam RNAi",0.833510895109052,0.097459581218913
"FBgn0051989","Cap-D3","bam RNAi; HS-bam",1.86298484802181,1.25780255944453
"FBgn0051989","Cap-D3","Young WT",0.912751853563238,0.22848121732245
"FBgn0052438","SMC5","UAS-tkv",0.462825904245801,0
"FBgn0052438","SMC5","bam RNAi",0.800192227562834,0.78987700157565
"FBgn0052438","SMC5","bam RNAi; HS-bam",0.666032272625337,0.525122470874439
"FBgn0052438","SMC5","Young WT",0.590776394588326,0.35214256810405
"FBgn0052756","CG32756","UAS-tkv",0.404045417716809,0
"FBgn0052756","CG32756","bam RNAi",0.543399274312512,0.427495167131892
"FBgn0052756","CG32756","bam RNAi; HS-bam",0.934783078717511,1.21011414717054
