"FBGN","Symbol","Genotype","Mean_expression","Norm_expression"
"FBgn0017577","Mcm5","16CC
2a 2",0.462881259000705,-0.766894667257673
"FBgn0017577","Mcm5","16CC
2ab",0.578554812900776,-0.657102982088896
"FBgn0017577","Mcm5","16CC
2b",0.988769263073338,-0.323831434525169
"FBgn0017577","Mcm5","16CC
3",1.32982304874601,-0.0954869533745507
"FBgn0017577","Mcm5","St2",0.524248370003664,-0.707609335777472
"FBgn0002906","Blm","GSC/CB/2CC",0.283765287814766,0
"FBgn0002906","Blm","4CC",0.511449116889267,0.235550954199022
"FBgn0002906","Blm","8CC",0.466144698195667,0.191646037289975
"FBgn0002906","Blm","16CC
2a 1",0.306074315954205,0.024855531840047
"FBgn0002906","Blm","16CC
2a 2",0.388567849873664,0.113216216493373
"FBgn0002906","Blm","16CC
2ab",0.322104668414147,0.042454939595232
"FBgn0002906","Blm","16CC
2b",0.238850504170907,-0.0513793534699736
"FBgn0002906","Blm","16CC
3",0.211718213236756,-0.0833272200191491
"FBgn0002906","Blm","St2",0.146592276103042,-0.163028991467216
"FBgn0003480","spn-B","GSC/CB/2CC",0.0146782100648972,0
"FBgn0003480","spn-B","4CC",0.0527654281667111,0.0531617472980683
"FBgn0003480","spn-B","8CC",0.0941379225977394,0.108772338982855
"FBgn0003480","spn-B","16CC
2a 1",0.23090197012296,0.278693598266865
"FBgn0003480","spn-B","16CC
2a 2",0.119414037061777,0.141721472944427
"FBgn0003480","spn-B","16CC
2ab",0.128422719482964,0.153285347412205
"FBgn0003480","spn-B","16CC
2b",0.14754670510908,0.177530601561541
"FBgn0003480","spn-B","16CC
3",0.150638013280588,0.181411767094452
"FBgn0003480","spn-B","St2",0.0598787138374778,0.0628769099590977
"FBgn0000246","c(3)G","GSC/CB/2CC",3.72259987968252,0
"FBgn0000246","c(3)G","4CC",5.25354805688247,0.405093650717601
"FBgn0000246","c(3)G","8CC",5.83521273660363,0.533404931503932
"FBgn0000246","c(3)G","16CC
2a 1",9.36353344493332,1.13386275948277
"FBgn0000246","c(3)G","16CC
2a 2",7.70620552167617,0.882462768355373
"FBgn0000246","c(3)G","16CC
2ab",2.23326560962899,-0.546589280598395
"FBgn0000246","c(3)G","16CC
2b",1.24306712057911,-1.07410851726865
"FBgn0000246","c(3)G","16CC
3",1.10823651234068,-1.16354458424736
"FBgn0000246","c(3)G","St2",0.618733095215186,-1.54471618242974
"FBgn0003227","rec","GSC/CB/2CC",0.128286701698226,0
"FBgn0003227","rec","4CC",0.19699261811564,0.0852805468652453
"FBgn0003227","rec","8CC",0.282941592791667,0.185321783471585
"FBgn0003227","rec","16CC
2a 1",0.390460345699029,0.301428892991898
"FBgn0003227","rec","16CC
2a 2",0.244829336463089,0.141814257027128
"FBgn0003227","rec","16CC
2ab",0.193262752097632,0.0807780458839365
"FBgn0003227","rec","16CC
2b",0.0775519811674092,-0.0663762416240988
"FBgn0003227","rec","16CC
3",0.0896637268572588,-0.0502507241712069
"FBgn0003227","rec","St2",0.0321303366384837,-0.128508543602102
"FBgn0000063","Mps1","GSC/CB/2CC",0.243909259969137,0
"FBgn0000063","Mps1","4CC",0.213959878877217,-0.0351605067476716
"FBgn0000063","Mps1","8CC",0.196355506856805,-0.0562350864398876
"FBgn0000063","Mps1","16CC
2a 1",0.17073605366823,-0.0874653962462006
"FBgn0000063","Mps1","16CC
2a 2",0.14752280683465,-0.11635842109638
"FBgn0000063","Mps1","16CC
2ab",0.0924018436502521,-0.187377594297469
"FBgn0000063","Mps1","16CC
2b",0.0339331684400423,-0.266738312874161
"FBgn0000063","Mps1","16CC
3",0.0360309043760424,-0.263814209690192
"FBgn0000063","Mps1","St2",0.012393572205466,-0.297110995590656
"FBgn0038612","cona","GSC/CB/2CC",3.95648934385825,0
"FBgn0038612","cona","4CC",4.49369807484662,0.148458995519961
"FBgn0038612","cona","8CC",5.34331493821014,0.35591834329671
"FBgn0038612","cona","16CC
2a 1",5.24038169846248,0.332315646720414
"FBgn0038612","cona","16CC
2a 2",4.1879058484374,0.0658336686117729
"FBgn0038612","cona","16CC
2ab",3.26734851101485,-0.215978689657306
"FBgn0038612","cona","16CC
2b",1.67816034500095,-0.888076289475654
"FBgn0038612","cona","16CC
3",0.834337400500182,-1.43405960203207
"FBgn0038612","cona","St2",0.112511438047244,-2.15549845986907
"FBgn0260399","gwl","GSC/CB/2CC",0.271119554056677,0
"FBgn0260399","gwl","4CC",0.171937874292833,-0.117203635219197
"FBgn0260399","gwl","8CC",0.178380877726817,-0.109293803942783
"FBgn0260399","gwl","16CC
2a 1",0.187125085443303,-0.0986277707421991
"FBgn0260399","gwl","16CC
2a 2",0.362042923220116,0.0996724407794582
"FBgn0260399","gwl","16CC
2ab",0.503975674574382,0.242681504770615
"FBgn0260399","gwl","16CC
2b",0.452659061787327,0.192596414870174
"FBgn0260399","gwl","16CC
3",0.670983674012133,0.394597909759252
"FBgn0260399","gwl","St2",0.807951803320605,0.50825649049575
"FBgn0038767","trem","GSC/CB/2CC",0.334511887082592,0
"FBgn0038767","trem","4CC",0.429812635893616,0.0995139509050083
"FBgn0038767","trem","8CC",0.453439562010928,0.123158925264397
"FBgn0038767","trem","16CC
2a 1",0.381794742363504,0.0502311713624436
"FBgn0038767","trem","16CC
2a 2",0.432099368978215,0.101819444000151
"FBgn0038767","trem","16CC
2ab",0.414618806495184,0.0841011900404058
"FBgn0038767","trem","16CC
2b",0.242964674141778,-0.102526861605601
"FBgn0038767","trem","16CC
3",0.0894416218867342,-0.292723265051703
"FBgn0038767","trem","St2",0.117282497507285,-0.256318148388205
"FBgn0002781","mod(mdg4)","GSC/CB/2CC",1.5069252772611,0
"FBgn0002781","mod(mdg4)","4CC",2.52868815568708,0.493212943926565
"FBgn0002781","mod(mdg4)","8CC",1.91444313542396,0.217301257980105
"FBgn0002781","mod(mdg4)","16CC
2a 1",1.85324482306232,0.186684547793867
"FBgn0002781","mod(mdg4)","16CC
2a 2",1.21219909791263,-0.180437761116793
"FBgn0002781","mod(mdg4)","16CC
2ab",1.06060458669783,-0.282851305120268
"FBgn0002781","mod(mdg4)","16CC
2b",0.927816648077392,-0.378951149680526
"FBgn0002781","mod(mdg4)","16CC
3",0.683458483911973,-0.574490852053298
"FBgn0002781","mod(mdg4)","St2",0.477096450491821,-0.763154961733096
"FBgn0039044","p53","GSC/CB/2CC",0.233334912489,0
"FBgn0039044","p53","4CC",0.193648035283941,-0.0471871178291018
"FBgn0039044","p53","8CC",0.101668344997575,-0.162874648361171
"FBgn0039044","p53","16CC
2a 1",0.197155723681093,-0.0429537897965503
"FBgn0039044","p53","16CC
2a 2",0.284337495948289,0.058459743904243
"FBgn0039044","p53","16CC
2ab",0.374053243623402,0.155873291444339
"FBgn0039044","p53","16CC
2b",0.188025801957891,-0.0539984478089099
"FBgn0039044","p53","16CC
3",0.212263962369156,-0.0248607470292592
"FBgn0039044","p53","St2",0.110707617001584,-0.15108552600169
"FBgn0027889","ball","GSC/CB/2CC",2.01668817857724,0
"FBgn0027889","ball","4CC",3.06352200710105,0.429765128261619
"FBgn0027889","ball","8CC",3.58300840747674,0.603329352996968
"FBgn0027889","ball","16CC
2a 1",3.05023227727009,0.425039068340221
"FBgn0027889","ball","16CC
2a 2",1.7129974847427,-0.153077869247336
"FBgn0027889","ball","16CC
2ab",1.50014977117042,-0.270951057376846
"FBgn0027889","ball","16CC
2b",1.48047803832227,-0.2823473953839
"FBgn0027889","ball","16CC
3",1.44360733260505,-0.303953104650191
"FBgn0027889","ball","St2",0.637918319372417,-0.881102165676403
"FBgn0003482","spn-D","GSC/CB/2CC",0.0702395248520472,0
"FBgn0003482","spn-D","4CC",0.0456436571312452,-0.0335424328826575
"FBgn0003482","spn-D","8CC",0.0436936202734927,-0.0362354488466643
"FBgn0003482","spn-D","16CC
2a 1",0.107641255560201,0.0495569799133299
"FBgn0003482","spn-D","16CC
2a 2",0.0358520929750626,-0.0471156964832281
"FBgn0003482","spn-D","16CC
2ab",0.0821662392931425,0.0159884239035468
"FBgn0003482","spn-D","16CC
2b",0.0747933936201488,0.00612564376263915
"FBgn0003482","spn-D","16CC
3",0.0627073416760163,-0.0101893663237382
"FBgn0003482","spn-D","St2",0.0452732791951534,-0.0340535411031323
"FBgn0051053","CG31053","GSC/CB/2CC",0.233750111429558,0
"FBgn0051053","CG31053","4CC",0.500163457067476,0.282069489640369
"FBgn0051053","CG31053","8CC",1.01088784702782,0.704782405671629
"FBgn0051053","CG31053","16CC
2a 1",1.63785290493368,1.09631390258652
"FBgn0051053","CG31053","16CC
2a 2",1.25153785859923,0.867860521171062
"FBgn0051053","CG31053","16CC
2ab",1.14668129081995,0.799057800953553
"FBgn0051053","CG31053","16CC
2b",0.686954493402758,0.451370841613956
"FBgn0051053","CG31053","16CC
3",0.304399444774738,0.0803355171248775
"FBgn0051053","CG31053","St2",0.0744074854883693,-0.199508953690565
"FBgn0003479","spn-A","GSC/CB/2CC",0.523685285972494,0
"FBgn0003479","spn-A","4CC",0.659837093087445,0.123476705362009
"FBgn0003479","spn-A","8CC",0.684044055998361,0.144364933064281
"FBgn0003479","spn-A","16CC
2a 1",0.722709230130137,0.177114266884487
"FBgn0003479","spn-A","16CC
2a 2",0.73534769248847,0.187659800727181
"FBgn0003479","spn-A","16CC
2ab",0.715786376016154,0.17130499333114
"FBgn0003479","spn-A","16CC
2b",0.473915263144677,-0.0479113630969399
"FBgn0003479","spn-A","16CC
3",0.386007644730985,-0.136629733044556
"FBgn0003479","spn-A","St2",0.38425804034139,-0.138452046280138
"FBgn0040347","mus81","GSC/CB/2CC",0.0790803699412986,0
"FBgn0040347","mus81","4CC",0.0739118638863304,-0.00692672482619375
